split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_physics_unweighted,0.8831368684768677,0.2652236521244049,0.8831368684768677,0.8831368684768677
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_physics_unweighted,0.7948472499847412,0.4422207772731781,0.8479969501495361,0.8479969501495361
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_physics_unweighted,0.8714944124221802,0.20061920583248138,0.8999080657958984,0.8999080657958984
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_physics_unweighted,0.8703540563583374,0.021495435386896133,0.8886374831199646,0.8886374831199646
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_physics_unweighted,0.5708454251289368,0.11090753972530365,0.7973716259002686,0.7973716259002686
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_physics_unweighted,0.7498953938484192,0.25541749596595764,0.7650855779647827,0.7650855779647827
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_physics_unweighted,0.7812294363975525,0.22101792693138123,0.7812294363975525,0.7812294363975525
lopo__seed-42__fold-0,lopo,42,0,xgb_physics_unweighted,0.7399550080299377,0.33082693815231323,0.8337084650993347,0.8337084650993347
lopo__seed-42__fold-1,lopo,42,1,xgb_physics_unweighted,0.7523394823074341,0.35695376992225647,0.8038106560707092,0.8038106560707092
lopo__seed-42__fold-2,lopo,42,2,xgb_physics_unweighted,0.83749920129776,0.10316841304302216,0.8423087000846863,0.8423087000846863
lopo__seed-42__fold-3,lopo,42,3,xgb_physics_unweighted,0.7118614315986633,0.561668336391449,0.8575504422187805,0.8575504422187805
lopo__seed-42__fold-4,lopo,42,4,xgb_physics_unweighted,0.7795113921165466,0.4109034240245819,0.836542010307312,0.836542010307312
lopo__seed-42__fold-5,lopo,42,5,xgb_physics_unweighted,0.7543048858642578,0.41324177384376526,0.7543048858642578,0.7543048858642578
lopo__seed-42__fold-6,lopo,42,6,xgb_physics_unweighted,0.8364658951759338,0.13977421820163727,0.8369296789169312,0.8369296789169312
lopo__seed-42__fold-7,lopo,42,7,xgb_physics_unweighted,0.6936667561531067,0.07414207607507706,0.8405949473381042,0.8405949473381042
lopo__seed-42__fold-8,lopo,42,8,xgb_physics_unweighted,0.8009678721427917,0.3333602547645569,0.8009678721427917,0.8009678721427917
lopo__seed-42__fold-9,lopo,42,9,xgb_physics_unweighted,0.6870825290679932,0.3201776444911957,0.7799561619758606,0.7799561619758606
lopo__seed-42__fold-10,lopo,42,10,xgb_physics_unweighted,0.7909103035926819,0.028559472411870956,0.817271888256073,0.817271888256073
lopo__seed-42__fold-11,lopo,42,11,xgb_physics_unweighted,0.7709363698959351,0.3114030957221985,0.8032256364822388,0.8032256364822388
lopo__seed-42__fold-12,lopo,42,12,xgb_physics_unweighted,0.7420032024383545,0.3385070860385895,0.7420032024383545,0.7420032024383545
lopo__seed-42__fold-13,lopo,42,13,xgb_physics_unweighted,0.8426640033721924,0.06468971818685532,0.9066730737686157,0.9066730737686157
lopo__seed-42__fold-14,lopo,42,14,xgb_physics_unweighted,0.750015139579773,0.28610703349113464,0.8001911640167236,0.8001911640167236
lopo__seed-42__fold-15,lopo,42,15,xgb_physics_unweighted,0.6542869210243225,0.3784169554710388,0.8117350339889526,0.8117350339889526
lopo__seed-42__fold-16,lopo,42,16,xgb_physics_unweighted,0.7225127816200256,0.20267227292060852,0.873537003993988,0.873537003993988
lopo__seed-42__fold-17,lopo,42,17,xgb_physics_unweighted,0.781291127204895,0.37055638432502747,0.7979132533073425,0.7979132533073425
lopo__seed-42__fold-18,lopo,42,18,xgb_physics_unweighted,0.870497465133667,0.05468490719795227,0.8723124861717224,0.8723124861717224
lopo__seed-42__fold-19,lopo,42,19,xgb_physics_unweighted,0.7771448493003845,0.4095069468021393,0.7771448493003845,0.7771448493003845
lopo__seed-42__fold-20,lopo,42,20,xgb_physics_unweighted,0.7789114713668823,0.4240052402019501,0.8435454964637756,0.8435454964637756
lopo__seed-42__fold-21,lopo,42,21,xgb_physics_unweighted,0.8477354645729065,0.04674440994858742,0.8477354645729065,0.8477354645729065
lopo__seed-42__fold-22,lopo,42,22,xgb_physics_unweighted,0.7642017006874084,0.030022069811820984,0.7642017006874084,0.7642017006874084
lopo__seed-42__fold-23,lopo,42,23,xgb_physics_unweighted,0.7719869613647461,0.2889550030231476,0.8013894557952881,0.8013894557952881
lopo__seed-42__fold-24,lopo,42,24,xgb_physics_unweighted,0.7636705040931702,0.2629126012325287,0.7651203274726868,0.7651203274726868
lopo__seed-42__fold-25,lopo,42,25,xgb_physics_unweighted,0.7930417060852051,0.2243814915418625,0.8326447010040283,0.8326447010040283
lopo__seed-42__fold-26,lopo,42,26,xgb_physics_unweighted,0.8915963172912598,0.038551054894924164,0.8915963172912598,0.8915963172912598
lopo__seed-42__fold-27,lopo,42,27,xgb_physics_unweighted,0.7564342617988586,0.010992218740284443,0.8247876167297363,0.8247876167297363
lopo__seed-42__fold-28,lopo,42,28,xgb_physics_unweighted,0.7854031920433044,0.10848153382539749,0.8331185579299927,0.8331185579299927
lopo__seed-42__fold-29,lopo,42,29,xgb_physics_unweighted,0.7907349467277527,0.022075770422816277,0.8302379250526428,0.8302379250526428
lopo__seed-42__fold-30,lopo,42,30,xgb_physics_unweighted,0.8044387102127075,0.04676058143377304,0.8328927159309387,0.8328927159309387
lopo__seed-42__fold-31,lopo,42,31,xgb_physics_unweighted,0.7338014245033264,0.019326066598296165,0.781803548336029,0.781803548336029
lopo__seed-42__fold-32,lopo,42,32,xgb_physics_unweighted,0.8193655014038086,0.055561795830726624,0.8478178977966309,0.8478178977966309
lopo__seed-42__fold-33,lopo,42,33,xgb_physics_unweighted,0.8279159069061279,0.0899897888302803,0.8787903189659119,0.8787903189659119
lopo__seed-42__fold-34,lopo,42,34,xgb_physics_unweighted,0.796363890171051,0.15386098623275757,0.8246147632598877,0.8246147632598877
lopo__seed-42__fold-35,lopo,42,35,xgb_physics_unweighted,0.6983056664466858,0.21965733170509338,0.7623115181922913,0.7623115181922913
lopo__seed-42__fold-36,lopo,42,36,xgb_physics_unweighted,0.8024495840072632,0.013280702754855156,0.8676938414573669,0.8676938414573669
lopo__seed-42__fold-37,lopo,42,37,xgb_physics_unweighted,0.8074778318405151,0.24052941799163818,0.8264133334159851,0.8264133334159851
lopo__seed-42__fold-38,lopo,42,38,xgb_physics_unweighted,0.7934035658836365,0.02050023339688778,0.8877424001693726,0.8877424001693726
lopo__seed-42__fold-39,lopo,42,39,xgb_physics_unweighted,0.7443011999130249,0.2498314380645752,0.8352130651473999,0.8352130651473999
lopo__seed-42__fold-40,lopo,42,40,xgb_physics_unweighted,0.7326886057853699,0.3176378905773163,0.7960443496704102,0.7960443496704102
lopo__seed-42__fold-41,lopo,42,41,xgb_physics_unweighted,0.7931088805198669,0.41896894574165344,0.7931088805198669,0.7931088805198669
lopo__seed-42__fold-42,lopo,42,42,xgb_physics_unweighted,0.8679091930389404,0.04257703199982643,0.8749358654022217,0.8749358654022217
lopo__seed-42__fold-43,lopo,42,43,xgb_physics_unweighted,0.782532274723053,0.15548250079154968,0.8708915710449219,0.8708915710449219
lopo__seed-42__fold-44,lopo,42,44,xgb_physics_unweighted,0.7932432293891907,0.1846022754907608,0.7971826791763306,0.7971826791763306
lopo__seed-42__fold-45,lopo,42,45,xgb_physics_unweighted,0.8148972988128662,0.11986322700977325,0.8553160429000854,0.8553160429000854
lopo__seed-42__fold-46,lopo,42,46,xgb_physics_unweighted,0.7806046009063721,0.20252233743667603,0.7837336659431458,0.7837336659431458
lopo__seed-42__fold-47,lopo,42,47,xgb_physics_unweighted,0.7613573670387268,0.40248945355415344,0.7613573670387268,0.7613573670387268
lopo__seed-42__fold-48,lopo,42,48,xgb_physics_unweighted,0.7379209995269775,0.16415800154209137,0.8761266469955444,0.8761266469955444
lopo__seed-42__fold-49,lopo,42,49,xgb_physics_unweighted,0.761760950088501,0.4369325041770935,0.8286789059638977,0.8286789059638977
lopo__seed-42__fold-50,lopo,42,50,xgb_physics_unweighted,0.8379170298576355,0.1491691768169403,0.8379170298576355,0.8379170298576355
lopo__seed-42__fold-51,lopo,42,51,xgb_physics_unweighted,0.8081271052360535,0.28306540846824646,0.8330102562904358,0.8330102562904358
lopo__seed-42__fold-52,lopo,42,52,xgb_physics_unweighted,0.7685595154762268,0.24444806575775146,0.8465195894241333,0.8465195894241333
lopo__seed-42__fold-53,lopo,42,53,xgb_physics_unweighted,0.7484534382820129,0.25417986512184143,0.8596197366714478,0.8596197366714478
lopo__seed-42__fold-54,lopo,42,54,xgb_physics_unweighted,0.769016444683075,0.27752402424812317,0.769016444683075,0.769016444683075
lopo__seed-42__fold-55,lopo,42,55,xgb_physics_unweighted,0.8345974087715149,0.10130942612886429,0.851250410079956,0.851250410079956
lopo__seed-42__fold-56,lopo,42,56,xgb_physics_unweighted,0.6812277436256409,0.036943864077329636,0.8572700619697571,0.8572700619697571
lopo__seed-42__fold-57,lopo,42,57,xgb_physics_unweighted,0.8090775012969971,0.17324765026569366,0.8231428861618042,0.8231428861618042
lopo__seed-42__fold-58,lopo,42,58,xgb_physics_unweighted,0.7290340662002563,0.3764062821865082,0.8238224983215332,0.8238224983215332
lopo__seed-42__fold-59,lopo,42,59,xgb_physics_unweighted,0.820176362991333,0.014993550255894661,0.8674352169036865,0.8674352169036865
lopo__seed-42__fold-60,lopo,42,60,xgb_physics_unweighted,0.7699907422065735,0.040501806885004044,0.7875632047653198,0.7875632047653198
lopo__seed-42__fold-61,lopo,42,61,xgb_physics_unweighted,0.8435537219047546,0.03661805018782616,0.855988085269928,0.855988085269928
lopo__seed-42__fold-62,lopo,42,62,xgb_physics_unweighted,0.8371065855026245,0.16082362830638885,0.8491874933242798,0.8491874933242798
lopo__seed-42__fold-63,lopo,42,63,xgb_physics_unweighted,0.8377161622047424,0.0761483758687973,0.8377161622047424,0.8377161622047424
lopo__seed-42__fold-64,lopo,42,64,xgb_physics_unweighted,0.7603556513786316,0.04417577013373375,0.9032789468765259,0.9032789468765259
lopo__seed-42__fold-65,lopo,42,65,xgb_physics_unweighted,0.6992393732070923,0.02231227420270443,0.8650063872337341,0.8650063872337341
lopo__seed-42__fold-66,lopo,42,66,xgb_physics_unweighted,0.7132039070129395,0.24460014700889587,0.828270435333252,0.828270435333252
lopo__seed-42__fold-67,lopo,42,67,xgb_physics_unweighted,0.8132888674736023,0.18755407631397247,0.854794442653656,0.854794442653656
lopo__seed-42__fold-68,lopo,42,68,xgb_physics_unweighted,0.8483498692512512,0.33214929699897766,0.8483498692512512,0.8483498692512512
lopo__seed-42__fold-69,lopo,42,69,xgb_physics_unweighted,0.7842270135879517,0.05734886974096298,0.8763848543167114,0.8763848543167114
lopo__seed-42__fold-70,lopo,42,70,xgb_physics_unweighted,0.7920209169387817,0.33603382110595703,0.8245705962181091,0.8245705962181091
lopo__seed-42__fold-71,lopo,42,71,xgb_physics_unweighted,0.8191395401954651,0.37548360228538513,0.8196033835411072,0.8196033835411072
lopo__seed-42__fold-72,lopo,42,72,xgb_physics_unweighted,0.8282367587089539,0.48427245020866394,0.867422342300415,0.867422342300415
lopo__seed-42__fold-73,lopo,42,73,xgb_physics_unweighted,0.8260218501091003,0.14385868608951569,0.8787283301353455,0.8787283301353455
lopo__seed-42__fold-74,lopo,42,74,xgb_physics_unweighted,0.8465339541435242,0.10370801389217377,0.8465339541435242,0.8465339541435242
lopo__seed-42__fold-75,lopo,42,75,xgb_physics_unweighted,0.7551278471946716,0.387025386095047,0.7706518173217773,0.7706518173217773
lopo__seed-42__fold-76,lopo,42,76,xgb_physics_unweighted,0.785148024559021,0.11264461278915405,0.8087132573127747,0.8087132573127747
lopo__seed-42__fold-77,lopo,42,77,xgb_physics_unweighted,0.7971816658973694,0.11759547144174576,0.8146403431892395,0.8146403431892395
lopo__seed-42__fold-78,lopo,42,78,xgb_physics_unweighted,0.814116358757019,0.03626702353358269,0.8822401762008667,0.8822401762008667
lopo__seed-42__fold-79,lopo,42,79,xgb_physics_unweighted,0.8191507458686829,0.01647281087934971,0.8191507458686829,0.8191507458686829
lopo__seed-42__fold-80,lopo,42,80,xgb_physics_unweighted,0.7907993197441101,0.16369034349918365,0.8009916543960571,0.8009916543960571
lopo__seed-42__fold-81,lopo,42,81,xgb_physics_unweighted,0.7371675968170166,0.3861134350299835,0.7371675968170166,0.7371675968170166
lopo__seed-42__fold-82,lopo,42,82,xgb_physics_unweighted,0.7419466972351074,0.24514935910701752,0.8672558665275574,0.8672558665275574
lopo__seed-42__fold-83,lopo,42,83,xgb_physics_unweighted,0.8117828369140625,0.17450928688049316,0.8117828369140625,0.8117828369140625
lopo__seed-42__fold-84,lopo,42,84,xgb_physics_unweighted,0.7938123345375061,0.01693335920572281,0.8218067288398743,0.8218067288398743
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,xgb_all_class_paper_weighted,0.6306930780410767,0.2977577745914459,0.8404154181480408,0.8404154181480408
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,xgb_all_class_paper_weighted,0.8276907801628113,0.08497472107410431,0.8276907801628113,0.8276907801628113
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,xgb_all_class_paper_weighted,0.7601365447044373,0.1298431009054184,0.7611972093582153,0.7611972093582153
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,xgb_all_class_paper_weighted,0.5816063284873962,0.15534961223602295,0.7668992877006531,0.7668992877006531
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,xgb_all_class_paper_weighted,0.5593448877334595,0.23162397742271423,0.7219102382659912,0.7219102382659912
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,xgb_all_class_paper_weighted,0.49254634976387024,0.1758849322795868,0.7033621668815613,0.7033621668815613
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,xgb_all_class_paper_weighted,0.8182851672172546,0.045572344213724136,0.8182851672172546,0.8182851672172546
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,xgb_all_class_paper_weighted,0.663912296295166,0.4219028353691101,0.7678098082542419,0.7678098082542419
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,xgb_all_class_paper_weighted,0.8020397424697876,0.03566468879580498,0.8447459936141968,0.8447459936141968
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,xgb_all_class_paper_weighted,0.8234125971794128,0.004614482168108225,0.9454150199890137,0.9454150199890137
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,xgb_all_class_paper_weighted,0.717468798160553,0.020927853882312775,0.717468798160553,0.717468798160553
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,xgb_all_class_paper_weighted,0.7258709669113159,0.15567907691001892,0.8818368315696716,0.8818368315696716
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,xgb_all_class_paper_weighted,0.8121721148490906,0.20621690154075623,0.8121721148490906,0.8121721148490906
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,xgb_all_class_paper_weighted,0.6733254790306091,0.20604397356510162,0.7626026272773743,0.7626026272773743
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,xgb_all_class_paper_weighted,0.6135847568511963,0.20267212390899658,0.6135847568511963,0.6135847568511963
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,xgb_all_class_paper_weighted,0.5870546102523804,0.3413836658000946,0.6963878273963928,0.6963878273963928
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,xgb_all_class_paper_weighted,0.6845097541809082,0.1929086446762085,0.7267798185348511,0.7267798185348511
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,xgb_all_class_paper_weighted,0.8876874446868896,0.09540309756994247,0.8876874446868896,0.8876874446868896
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,xgb_all_class_paper_weighted,0.8690518140792847,0.26755133271217346,0.8690518140792847,0.8690518140792847
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,xgb_all_class_paper_weighted,0.5010985732078552,0.0016367667121812701,0.7778254747390747,0.7778254747390747
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,xgb_all_class_paper_weighted,0.7090644836425781,0.023756761103868484,0.7090644836425781,0.7090644836425781
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,xgb_all_class_paper_weighted,0.9801321625709534,0.009186183102428913,0.9801321625709534,0.9801321625709534
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,xgb_all_class_paper_weighted,0.5513315200805664,0.16365410387516022,0.6248255372047424,0.6248255372047424
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_all_class_paper_weighted,0.5249791145324707,0.20566855370998383,0.6778548359870911,0.6778548359870911
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_all_class_paper_weighted,0.7292698621749878,0.15363599359989166,0.7292698621749878,0.7292698621749878
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_all_class_paper_weighted,0.835550844669342,0.24379631876945496,0.835550844669342,0.835550844669342
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_all_class_paper_weighted,0.6989752650260925,0.20825256407260895,0.8181676864624023,0.8181676864624023
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_all_class_paper_weighted,0.6962199807167053,0.16292496025562286,0.872212290763855,0.872212290763855
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_all_class_paper_weighted,0.6186365485191345,0.13147678971290588,0.6878615021705627,0.6878615021705627
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_all_class_paper_weighted,0.8503555655479431,0.027616873383522034,0.9634077548980713,0.9634077548980713
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_all_class_paper_weighted,0.7718334197998047,0.0023362927604466677,0.7718334197998047,0.7718334197998047
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_all_class_paper_weighted,0.7104223966598511,0.09635088592767715,0.8830360174179077,0.8830360174179077
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_all_class_paper_weighted,0.7070357203483582,0.11159976571798325,0.7070357203483582,0.7070357203483582
lopo__seed-42__fold-0,lopo,42,0,xgb_all_class_paper_weighted,0.6271786689758301,0.026264743879437447,0.6271786689758301,0.6271786689758301
lopo__seed-42__fold-1,lopo,42,1,xgb_all_class_paper_weighted,0.6679587960243225,0.02354736253619194,0.6679587960243225,0.6679587960243225
lopo__seed-42__fold-2,lopo,42,2,xgb_all_class_paper_weighted,0.6505173444747925,0.019601019099354744,0.8229895830154419,0.8229895830154419
lopo__seed-42__fold-3,lopo,42,3,xgb_all_class_paper_weighted,0.6225653886795044,0.19511474668979645,0.7244073152542114,0.7244073152542114
lopo__seed-42__fold-4,lopo,42,4,xgb_all_class_paper_weighted,0.42793989181518555,0.02131953276693821,0.7777908444404602,0.7777908444404602
lopo__seed-42__fold-5,lopo,42,5,xgb_all_class_paper_weighted,0.5290374159812927,0.0417783297598362,0.6438121199607849,0.6438121199607849
lopo__seed-42__fold-6,lopo,42,6,xgb_all_class_paper_weighted,0.9145504832267761,0.0012903055176138878,0.9185929298400879,0.9185929298400879
lopo__seed-42__fold-7,lopo,42,7,xgb_all_class_paper_weighted,0.7371268272399902,0.12140908092260361,0.7539695501327515,0.7539695501327515
lopo__seed-42__fold-8,lopo,42,8,xgb_all_class_paper_weighted,0.6952627301216125,0.07309328019618988,0.696868896484375,0.696868896484375
lopo__seed-42__fold-9,lopo,42,9,xgb_all_class_paper_weighted,0.833120584487915,0.00252594705671072,0.9128449559211731,0.9128449559211731
lopo__seed-42__fold-10,lopo,42,10,xgb_all_class_paper_weighted,0.7012024521827698,0.07342325150966644,0.7908700108528137,0.7908700108528137
lopo__seed-42__fold-11,lopo,42,11,xgb_all_class_paper_weighted,0.43634459376335144,0.014696022495627403,0.683745801448822,0.683745801448822
lopo__seed-42__fold-12,lopo,42,12,xgb_all_class_paper_weighted,0.7100686430931091,0.030851293355226517,0.7100686430931091,0.7100686430931091
lopo__seed-42__fold-13,lopo,42,13,xgb_all_class_paper_weighted,0.7104341983795166,0.2839471101760864,0.7104341983795166,0.7104341983795166
lopo__seed-42__fold-14,lopo,42,14,xgb_all_class_paper_weighted,0.8243168592453003,0.080417200922966,0.8243168592453003,0.8243168592453003
lopo__seed-42__fold-15,lopo,42,15,xgb_all_class_paper_weighted,0.36364999413490295,0.02471739612519741,0.7119283080101013,0.7119283080101013
lopo__seed-42__fold-16,lopo,42,16,xgb_all_class_paper_weighted,0.6924793720245361,0.02056238055229187,0.9022084474563599,0.9022084474563599
lopo__seed-42__fold-17,lopo,42,17,xgb_all_class_paper_weighted,0.3989146053791046,0.12928642332553864,0.6908187866210938,0.6908187866210938
lopo__seed-42__fold-18,lopo,42,18,xgb_all_class_paper_weighted,0.5395782589912415,0.3041954040527344,0.7981201410293579,0.7981201410293579
lopo__seed-42__fold-19,lopo,42,19,xgb_all_class_paper_weighted,0.6898705363273621,0.09497170895338058,0.7026708126068115,0.7026708126068115
lopo__seed-42__fold-20,lopo,42,20,xgb_all_class_paper_weighted,0.9008103609085083,0.002649917034432292,0.9008103609085083,0.9008103609085083
lopo__seed-42__fold-21,lopo,42,21,xgb_all_class_paper_weighted,0.6027526259422302,0.006315917707979679,0.7604987025260925,0.7604987025260925
lopo__seed-42__fold-22,lopo,42,22,xgb_all_class_paper_weighted,0.5031218528747559,0.021661071106791496,0.7846007347106934,0.7846007347106934
lopo__seed-42__fold-23,lopo,42,23,xgb_all_class_paper_weighted,0.7988247275352478,0.03521140292286873,0.7988247275352478,0.7988247275352478
lopo__seed-42__fold-24,lopo,42,24,xgb_all_class_paper_weighted,0.6263555288314819,0.03366230055689812,0.7641814947128296,0.7641814947128296
lopo__seed-42__fold-25,lopo,42,25,xgb_all_class_paper_weighted,0.753010630607605,0.08361142128705978,0.789392352104187,0.789392352104187
lopo__seed-42__fold-26,lopo,42,26,xgb_all_class_paper_weighted,0.9572334289550781,0.00419649900868535,0.9572334289550781,0.9572334289550781
lopo__seed-42__fold-27,lopo,42,27,xgb_all_class_paper_weighted,0.5255877375602722,0.22668637335300446,0.6389614939689636,0.6389614939689636
lopo__seed-42__fold-28,lopo,42,28,xgb_all_class_paper_weighted,0.6434058547019958,0.14826001226902008,0.8523205518722534,0.8523205518722534
lopo__seed-42__fold-29,lopo,42,29,xgb_all_class_paper_weighted,0.7115468978881836,0.09145085513591766,0.7115468978881836,0.7115468978881836
lopo__seed-42__fold-30,lopo,42,30,xgb_all_class_paper_weighted,0.7735536694526672,0.00048511906061321497,0.8918086290359497,0.8918086290359497
lopo__seed-42__fold-31,lopo,42,31,xgb_all_class_paper_weighted,0.7112561464309692,0.06075790524482727,0.7112561464309692,0.7112561464309692
lopo__seed-42__fold-32,lopo,42,32,xgb_all_class_paper_weighted,0.5787614583969116,0.029952751472592354,0.688251793384552,0.688251793384552
lopo__seed-42__fold-33,lopo,42,33,xgb_all_class_paper_weighted,0.4983886778354645,0.274819940328598,0.83060222864151,0.83060222864151
lopo__seed-42__fold-34,lopo,42,34,xgb_all_class_paper_weighted,0.7115853428840637,0.1484786421060562,0.7774211764335632,0.7774211764335632
lopo__seed-42__fold-35,lopo,42,35,xgb_all_class_paper_weighted,0.7296347618103027,0.08058835566043854,0.7910774946212769,0.7910774946212769
lopo__seed-42__fold-36,lopo,42,36,xgb_all_class_paper_weighted,0.8013685345649719,0.010108735412359238,0.9226407408714294,0.9226407408714294
lopo__seed-42__fold-37,lopo,42,37,xgb_all_class_paper_weighted,0.4694715142250061,0.017086030915379524,0.9080958366394043,0.9080958366394043
lopo__seed-42__fold-38,lopo,42,38,xgb_all_class_paper_weighted,0.749343991279602,0.0775999203324318,0.7865314483642578,0.7865314483642578
lopo__seed-42__fold-39,lopo,42,39,xgb_all_class_paper_weighted,0.7345042824745178,0.15760359168052673,0.7345042824745178,0.7345042824745178
lopo__seed-42__fold-40,lopo,42,40,xgb_all_class_paper_weighted,0.5744274258613586,0.019515465945005417,0.776311993598938,0.776311993598938
lopo__seed-42__fold-41,lopo,42,41,xgb_all_class_paper_weighted,0.7044093012809753,0.08971800655126572,0.7671102285385132,0.7671102285385132
lopo__seed-42__fold-42,lopo,42,42,xgb_all_class_paper_weighted,0.9147328734397888,0.0042449235916137695,0.9155617356300354,0.9155617356300354
