split_id,protocol,seed,fold,model_id,model_family,feature_set,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
lopo__seed-42__fold-56,lopo,42,56,decision_tree_physics,decision_tree,physics,55,1,0.5555555555555556,0.991098484848485,0.17359506545325679,0.14371941641709604,0.6987951807228916,0.7685185185185186,0.5370370370370371,1.0,1.0,0.0,0.9908256880733946,0.5,1.0,0.0,0.9818181818181818,0.14371941641709604,0.6987951807228916,0.7685185185185186,0.5370370370370371,1.0,1.0,0.14371941641709604,0.6987951807228916,0.7685185185185186,0.5370370370370371,1.0,1.0
lopo__seed-42__fold-57,lopo,42,57,decision_tree_physics,decision_tree,physics,8,1,,,0.07671185098733369,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.2222222222222222,0.125,0.125,,1.0,0.0,0.2222222222222222,0.125,0.125,,1.0
lopo__seed-42__fold-58,lopo,42,58,decision_tree_physics,decision_tree,physics,35,1,,,0.025921019901581608,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9705882352941176,0.9428571428571428,0.9428571428571428,,1.0,0.0,0.9705882352941176,0.9428571428571428,0.9428571428571428,,1.0
lopo__seed-42__fold-59,lopo,42,59,decision_tree_physics,decision_tree,physics,103,1,0.5416666666666667,0.5555555555555556,0.407017953818251,0.0,0.0,0.5,0.0,1.0,,0.0,0.6962025316455697,0.5,1.0,0.0,0.5339805825242718,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,
lopo__seed-42__fold-60,lopo,42,60,decision_tree_physics,decision_tree,physics,69,1,0.7089947089947091,0.9469188889478745,0.2216520255699208,0.3010074300717744,0.8695652173913043,0.7301587301587301,0.7936507936507936,0.6666666666666666,0.9615384615384616,0.0,0.9545454545454546,0.5,1.0,0.0,0.9130434782608695,0.3010074300717744,0.8695652173913043,0.7301587301587301,0.7936507936507936,0.6666666666666666,0.9615384615384616,0.3010074300717744,0.8695652173913043,0.7301587301587301,0.7936507936507936,0.6666666666666666,0.9615384615384616
lopo__seed-42__fold-61,lopo,42,61,decision_tree_physics,decision_tree,physics,5,1,,,0.1024101255009997,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-62,lopo,42,62,decision_tree_physics,decision_tree,physics,11,1,,,0.20382414419781386,0.0,0.7777777777777778,0.6363636363636364,0.6363636363636364,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.7777777777777778,0.6363636363636364,0.6363636363636364,,1.0,0.0,0.7777777777777778,0.6363636363636364,0.6363636363636364,,1.0
lopo__seed-42__fold-63,lopo,42,63,decision_tree_physics,decision_tree,physics,13,1,,,0.04282477034763148,0.0,0.96,0.9230769230769231,0.9230769230769231,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.96,0.9230769230769231,0.9230769230769231,,1.0,0.0,0.96,0.9230769230769231,0.9230769230769231,,1.0
lopo__seed-42__fold-64,lopo,42,64,decision_tree_physics,decision_tree,physics,12,1,,,0.02062650682263357,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-65,lopo,42,65,decision_tree_physics,decision_tree,physics,40,1,,,0.03738115826829265,0.0,0.9473684210526315,0.9,0.9,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0
lopo__seed-42__fold-66,lopo,42,66,decision_tree_physics,decision_tree,physics,87,1,0.6524390243902439,0.9600504625735913,0.07237439248914398,0.0,0.9704142011834319,0.5,1.0,0.0,0.9425287356321839,0.0,0.9704142011834319,0.5,1.0,0.0,0.9425287356321839,0.0,0.9704142011834319,0.5,1.0,0.0,0.9425287356321839,0.0,0.9704142011834319,0.5,1.0,0.0,0.9425287356321839
lopo__seed-42__fold-67,lopo,42,67,decision_tree_physics,decision_tree,physics,18,1,0.5555555555555556,0.8560185185185185,0.2696282095862508,0.14907119849998599,0.6666666666666666,0.6,0.5333333333333333,0.6666666666666666,0.8888888888888888,0.0,0.9090909090909091,0.5,1.0,0.0,0.8333333333333334,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,
lopo__seed-42__fold-68,lopo,42,68,decision_tree_physics,decision_tree,physics,137,1,0.8416493416493416,0.9374276790007126,0.17093116301497643,0.3852939267492696,0.7159090909090909,0.7453222453222453,0.5675675675675675,0.9230769230769231,0.9692307692307692,0.0,0.8951612903225806,0.5,1.0,0.0,0.8102189781021898,0.3852939267492696,0.7159090909090909,0.7453222453222453,0.5675675675675675,0.9230769230769231,0.9692307692307692,0.3852939267492696,0.7159090909090909,0.7453222453222453,0.5675675675675675,0.9230769230769231,0.9692307692307692
lopo__seed-42__fold-69,lopo,42,69,decision_tree_physics,decision_tree,physics,307,1,0.5411688311688312,0.46120325698884923,0.3391427070632783,0.0,0.6013667425968109,0.5,1.0,0.0,0.42996742671009774,0.0,0.6013667425968109,0.5,1.0,0.0,0.42996742671009774,0.11950255716350287,0.5670731707317073,0.557987012987013,0.7045454545454546,0.4114285714285714,0.4744897959183674,0.11950255716350287,0.5670731707317073,0.557987012987013,0.7045454545454546,0.4114285714285714,0.4744897959183674
lopo__seed-42__fold-70,lopo,42,70,decision_tree_physics,decision_tree,physics,76,1,,,0.026123142344692322,0.0,0.9798657718120806,0.9605263157894737,0.9605263157894737,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9798657718120806,0.9605263157894737,0.9605263157894737,,1.0,0.0,0.9798657718120806,0.9605263157894737,0.9605263157894737,,1.0
lopo__seed-42__fold-71,lopo,42,71,decision_tree_physics,decision_tree,physics,40,1,0.525,0.5333333333333333,0.2511062436035022,0.140028008402801,0.3076923076923077,0.55,0.2,0.9,0.6666666666666666,0.0,0.6666666666666666,0.5,1.0,0.0,0.5,0.140028008402801,0.3076923076923077,0.55,0.2,0.9,0.6666666666666666,0.140028008402801,0.3076923076923077,0.55,0.2,0.9,0.6666666666666666
lopo__seed-42__fold-72,lopo,42,72,decision_tree_physics,decision_tree,physics,113,1,0.9071100917431193,0.9957559110909782,0.09306065885014524,0.3092216986382743,0.9215686274509803,0.8061926605504588,0.8623853211009175,0.75,0.9894736842105263,0.0,0.9819819819819819,0.5,1.0,0.0,0.9646017699115044,0.3092216986382743,0.9215686274509803,0.8061926605504588,0.8623853211009175,0.75,0.9894736842105263,0.3092216986382743,0.9215686274509803,0.8061926605504588,0.8623853211009175,0.75,0.9894736842105263
lopo__seed-42__fold-73,lopo,42,73,decision_tree_physics,decision_tree,physics,81,1,0.7946859903381642,0.9548699914748509,0.12004593721301944,0.14744195615489714,0.9027777777777778,0.5543478260869565,0.9420289855072463,0.16666666666666666,0.8666666666666667,0.0,0.92,0.5,1.0,0.0,0.8518518518518519,0.33701018549690775,0.6336633663366337,0.7318840579710145,0.463768115942029,1.0,1.0,0.33701018549690775,0.6336633663366337,0.7318840579710145,0.463768115942029,1.0,1.0
lopo__seed-42__fold-74,lopo,42,74,decision_tree_physics,decision_tree,physics,5,1,,,0.020492073406897314,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-75,lopo,42,75,decision_tree_physics,decision_tree,physics,9,1,,,0.327542143872461,0.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,,1.0,0.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,,1.0
lopo__seed-42__fold-76,lopo,42,76,decision_tree_physics,decision_tree,physics,300,1,0.5051369863013698,0.4893960947728071,0.35982057792166633,0.018580635173545603,0.4016393442622951,0.5087173100871731,0.3356164383561644,0.6818181818181818,0.5,0.0,0.6547085201793722,0.5,1.0,0.0,0.4866666666666667,0.018580635173545603,0.4016393442622951,0.5087173100871731,0.3356164383561644,0.6818181818181818,0.5,0.018580635173545603,0.4016393442622951,0.5087173100871731,0.3356164383561644,0.6818181818181818,0.5
lopo__seed-42__fold-77,lopo,42,77,decision_tree_physics,decision_tree,physics,8,1,,,0.08913644937701279,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-78,lopo,42,78,decision_tree_physics,decision_tree,physics,7,1,,,0.02054019698624657,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-79,lopo,42,79,decision_tree_physics,decision_tree,physics,69,1,0.3656716417910448,0.9629587904397521,0.05567228093226615,-0.048291713080390986,0.9465648854961832,0.4626865671641791,0.9253731343283582,0.0,0.96875,0.0,0.9852941176470589,0.5,1.0,0.0,0.9710144927536232,-0.048291713080390986,0.9465648854961832,0.4626865671641791,0.9253731343283582,0.0,0.96875,-0.048291713080390986,0.9465648854961832,0.4626865671641791,0.9253731343283582,0.0,0.96875
lopo__seed-42__fold-80,lopo,42,80,decision_tree_physics,decision_tree,physics,39,1,,,0.08734867102790225,0.0,0.96,0.9230769230769231,0.9230769230769231,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.96,0.9230769230769231,0.9230769230769231,,1.0,0.0,0.96,0.9230769230769231,0.9230769230769231,,1.0
lopo__seed-42__fold-81,lopo,42,81,decision_tree_physics,decision_tree,physics,16,1,0.7166666666666668,0.7642857142857142,0.2027658869848013,0.42289003161103106,0.7058823529411765,0.7166666666666667,0.6,0.8333333333333334,0.8571428571428571,0.0,0.7692307692307693,0.5,1.0,0.0,0.625,0.42289003161103106,0.7058823529411765,0.7166666666666667,0.6,0.8333333333333334,0.8571428571428571,0.42289003161103106,0.7058823529411765,0.7166666666666667,0.6,0.8333333333333334,0.8571428571428571
lopo__seed-42__fold-82,lopo,42,82,decision_tree_physics,decision_tree,physics,78,1,0.7714561234329796,0.898148995501994,0.15263551570356523,0.3982642237222758,0.8688524590163934,0.6991321118611379,0.8688524590163934,0.5294117647058824,0.8688524590163934,0.0,0.8776978417266187,0.5,1.0,0.0,0.782051282051282,0.3982642237222758,0.8688524590163934,0.6991321118611379,0.8688524590163934,0.5294117647058824,0.8688524590163934,0.3982642237222758,0.8688524590163934,0.6991321118611379,0.8688524590163934,0.5294117647058824,0.8688524590163934
lopo__seed-42__fold-83,lopo,42,83,decision_tree_physics,decision_tree,physics,11,1,,,0.2312365132629869,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
lopo__seed-42__fold-84,lopo,42,84,decision_tree_physics,decision_tree,physics,16,1,1.0,1.0,0.02017635150572078,0.8819171036881969,0.9411764705882353,0.9375,1.0,0.875,0.8888888888888888,0.0,0.6666666666666666,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
